SeqID,Cate Code
81484_585501.HMPREF6123_0720,18
81485_199310.c3464,18
81486_314270.RB2083_1515,18
81487_469008.B21_02681,18
81488_319225.Plut_1737,18
81489_435837.HMPREF0798_01571,18
81490_338187.VIBHAR_06362,18
81491_742766.HMPREF9455_02601,18
81492_314232.SKA53_10829,18
81493_411461.DORFOR_01326,18
81494_411474.COPEUT_01966,18
81495_688246.Premu_1896,18
81496_344747.PM8797T_04705,18
81497_675817.VDA_002889,18
81498_633147.Olsu_1007,18
81499_391616.OA238_166,18
81500_525378.HMPREF0793_1158,18
81501_742767.HMPREF9456_00632,18
81502_411477.PARMER_02142,18
81503_439481.Aboo_0977,18
81504_196162.Noca_2358,18
81505_626939.HMPREF9443_00458,18
81506_1041522.MCOL_14580,18
81507_457570.Nther_1249,18
81508_484018.BACPLE_03735,18
81509_768706.Desor_4439,18
81510_502347.ESCAB7627_1419,18
81511_537007.BLAHAN_04701,18
81512_645512.GCWU000246_01098,18
81513_1004836.SXCC_02406,18
81514_556261.HMPREF0240_02872,18
81515_500633.CLOHIR_00789,18
81516_754027.HMPREF9554_01886,18
81517_653948.CCA22354,18
81518_525379.HMPREF0819_1223,18
81519_658655.HMPREF0988_01688,18
81520_406124.Bm3-1_010100013526,18
81521_702453.NT03LS_2053,18
81522_445975.COLSTE_01215,18
81523_313628.LNTAR_18760,18
81524_314292.VAS14_07739,18
81525_862515.HMPREF0658_1100,18
81526_595494.Tola_1995,18
81527_557599.MkanA1_010100005215,18
81528_395495.Lcho_2152,18
81529_255470.cbdb_A46,18
81530_575593.HMPREF0491_01960,18
81531_371731.Rsw2DRAFT_3262,18
81532_469613.HMPREF0864_03200,18
81533_696369.DesniDRAFT_1973,18
81534_218493.SBG_2259,18
81535_536233.CLO_3144,18
81536_411462.DORLON_02219,18
81537_138119.DSY0936,18
81538_1040964.LRU_02148,18
81539_476272.RUMHYD_03088,18
81540_675815.VOA_002694,18
81541_626522.GCWU000325_01712,18
81542_511680.BUTYVIB_01405,18
81543_500640.CIT292_06051,18
81544_411470.RUMGNA_00560,18
81545_502558.EGYY_15700,18
81546_944559.HMPREF9413_1747,18
81547_411901.BACCAC_00442,18
81548_657313.RTO_15330,18
81549_585501.HMPREF6123_2605,18
81550_634452.APA01_14740,18
81551_316275.VSAL_II0398,18
81552_675806.VII_001481,18
81553_177437.HRM2_32120,18
81554_457412.RSAG_00639,18
81555_411490.ANACAC_01835,18
81556_748224.HMPREF9436_02939,18
81557_674977.VMC_28550,18
81558_401526.TcarDRAFT_2226,18
81559_643562.Daes_1334,18
81560_379066.GAU_2380,18
81561_679190.HMPREF0650_0714,18
81562_714943.Mucpa_6245,18
81563_591159.SSQG_01908,18
81564_633697.EubceDRAFT_0097,18
81565_87626.PTD2_10744,18
81566_575587.HMPREF0026_02016,18
81567_469617.FUAG_03174,18
81568_547042.BACCOPRO_03132,18
81569_1009370.ALO_19762,18
81570_164328.Phyra72102,18
81571_754252.PFREUD_01830,18
81572_331678.Cphamn1_0455,18
81573_658659.HMPREF0983_01092,18
81574_1033810.HLPCO_13749,18
81575_246201.SM12261_0591,18
81576_888064.HMPREF9088_0073,18
81577_595536.MettrDRAFT_2563,18
81578_565653.EGBG_01856,18
81579_552396.HMPREF0863_00879,18
81580_403833.Pmob_0885,18
81581_688246.Premu_1063,18
81582_716541.ECL_03765,18
81583_658088.HMPREF0987_00340,18
81584_391623.TERMP_00065,18
81585_411902.CLOBOL_05172,18
81586_751586.BDIM_09660,18
81587_246200.SPO1776,18
81588_471874.PROSTU_01286,18
81589_573413.Spirs_0380,18
81590_633697.EubceDRAFT_0889,18
81591_585198.HMPREF0574_0709,18
81592_888832.HMPREF9420_1119,18
81593_69014.TK1612,18
81594_411471.SUBVAR_05209,18
81595_596151.DesfrDRAFT_0975,18
81596_796620.VIBC2010_19025,18
81597_264732.Moth_1949,18
81598_1004836.SXCC_03310,18
81599_391600.BBAL3_38,18
81600_404589.Anae109_2748,18
81601_177437.HRM2_22100,18
81602_592015.HMPREF1705_00099,18
81603_411903.COLAER_01876,18
81604_634956.Geoth_2519,18
81605_762983.HMPREF9444_01155,18
81606_401526.TcarDRAFT_0268,18
81607_675814.VIC_000779,18
81608_696369.DesniDRAFT_1645,18
81609_641112.RflaF_010100016460,18
81610_640510.BC1001_2386,18
81611_1051075.PDI_3571,18
81612_391574.VSWAT3_08286,18
81613_518637.EUBIFOR_01516,18
81614_411469.EUBHAL_02028,18
81615_6085.XP_002164598,18
81616_592010.GCWU000182_00331,18
81617_314254.OA2633_12435,18
81618_391591.VSAK1_13967,18
81619_752555.PBR_1458,18
81620_500633.CLOHIR_01291,18
81621_904296.HMPREF9124_0805,18
81622_525318.HMPREF0497_0710,18
81623_445971.ANASTE_01524,18
81624_377431.CferDRAFT_1166,18
81625_445975.COLSTE_02238,18
81626_428125.CLOLEP_02352,18
81627_518637.EUBIFOR_01363,18
81628_506534.Rhein_3860,18
81629_411459.RUMOBE_03158,18
81630_945681.APO_2397,18
81631_679197.HMPREF9336_01823,18
81632_483216.BACEGG_02857,18
81633_411489.CLOL250_02447,18
81634_632245.CLP_0952,18
81635_585543.HMPREF0969_00786,18
81636_220341.STY2717,18
81637_471870.BACINT_01917,18
81638_575611.HMPREF0649_01286,18
81639_500639.ENTCAN_09242,18
81640_391603.FBALC1_02772,18
81641_760011.Spico_0355,18
81642_439235.Dalk_2559,18
81643_591158.SSMG_01836,18
81644_658086.HMPREF0994_02922,18
81645_660470.ThebaDRAFT_1816,18
81646_742723.HMPREF9477_00566,18
81647_674977.VMC_16540,18
81648_632245.CLP_3087,18
81649_350058.Mvan_4108,18
81650_945550.VISI1226_22722,18
81651_391591.VSAK1_13977,18
81652_199310.c2995,18
81653_314253.NB311A_05163,18
81654_388399.SSE37_13713,18
81655_545696.HOLDEFILI_03421,18
81656_314271.RB2654_14980,18
81657_342949.PNA2_1557,18
81658_866771.HMPREF9296_2084,18
81659_439483.CBGD1_42,18
81660_644968.DFW101_0008,18
81661_258594.RPA0678,18
81662_887327.HMPREF0476_0576,18
81663_469613.HMPREF0864_01176,18
81664_463191.SSEG_08722,18
81665_675817.VDA_002891,18
81666_155864.Z4225,18
81667_445335.CBN_3347,18
81668_272568.Gdia_2198,18
81669_763034.HMPREF9446_01708,18
81670_742821.HMPREF9464_00696,18
81671_411902.CLOBOL_06048,18
81672_388401.RB2150_10174,18
81673_371731.Rsw2DRAFT_2896,18
81674_411468.CLOSCI_02190,18
81675_187410.y0599,18
81676_675816.VIA_003873,18
81677_641112.RflaF_010100013387,18
81678_690850.Desaf_1699,18
81679_585543.HMPREF0969_03148,18
81680_314256.OG2516_10926,18
81681_411902.CLOBOL_03043,18
81682_449673.BACSTE_02853,18
81683_622312.ROSEINA2194_00369,18
81684_365044.Pnap_4019,18
81685_408672.NBCG_04878,18
81686_702438.HMPREF9431_01225,18
81687_xfm:Xfasm12_2257,18
81688_bch:Bcen2424_6235,18
81689_rlg:Rleg_3280,18
81690_bac:BamMC406_5722,18
81691_bcn:Bcen_2704,18
81692_smc:SmuNN2025_1584,18
81693_cjr:CJE0008,18
81694_brh:RBRH_00602,18
81695_spq:SPAB_04154,18
81696_vex:VEA_004467,18
81697_blb:BBMN68_572,18
81698_bcm:Bcenmc03_6711,18
81699_xom:XOO_0158,18
81700_bmd:BMD_4410,18
81701_cjn:ICDCCJ_08,18
81702_cbi:CLJ_B1754,18
81703_cbt:CLH_0627,18
81704_ypg:YpAngola_A1129,18
81705_cbt:CLH_0985,18
81706_gmc:GY4MC1_2476,18
81707_bmv:BMASAVP1_A3217,18
81708_pau:PA14_05750,18
81709_mep:MPQ_2747,18
81710_lrl:LC705_02534,18
81711_cbi:CLJ_B3585,18
81712_shw:Sputw3181_3029,18
81713_pap:PSPA7_0542,18
81714_bur:Bcep18194_C6655,18
81715_bao:BAMF_1950,18
81716_ecr:ECIAI1_3361,18
81717_sab:SAB0422,18
81718_she:Shewmr4_2873,18
81719_cbt:CLH_2956,18
81720_cju:C8J_0008,18
81721_vex:VEA_004469,18
81722_cbt:CLH_2800,18
81723_sar:SAR0472,18
81724_deb:DehaBAV1_0035,18
81725_lsg:lse_1704,18
81726_sbm:Shew185_1221,18
81727_azl:AZL_d01300,18
81728_deg:DehalGT_0037,18
81729_Q9ZNZ7,19
81730_Q9T0P4,19
81731_P23225,19
81732_Q69RJ0,19
81733_P55037,19
81734_P55038,19
81735_M5VT70,19
81736_I1GRK9,19
81737_L1IZ34,19
81738_Q2HW53,19
81739_A0A1S4A4G8,19
81740_A0A1S3Z1F3,19
81741_B9SLP5,19
81742_A0A1S3T7J8,19
81743_K4BHA1,19
81744_A8JHB4,19
81745_A0A0M4PKF5,19
81746_C1N6Y3,19
81747_A0A1E7FEN6,19
81748_Q85G46,19
81749_D7LXF9,19
81750_D7LGK3,19
81751_A9TE45,19
81752_I0Z401,19
81753_V4S239,19
81754_U5CSR3,19
81755_F6HKA4,19
81756_R0H4X6,19
81757_R0FV68,19
81758_V4LKH6,19
81759_A4SB63,19
81760_V4P0P1,19
81761_D8SHF8,19
81762_D8T5P8,19
81763_A0A1U8BAC8,19
81764_C1EF44,19
81765_M2WWT3,19
81766_A0A067KBU6,19
81767_A0A1U8KXY7,19
81768_A0A1U8KWP8,19
81769_A0A0D3EHZ6,19
81770_A0A0D3B672,19
81771_A0A0D3C5K9,19
81772_B7FPU3,19
81773_A0A0A0LCE0,19
81774_A0A1S3B8C0,19
81775_V7CXI9,19
81776_M1AL00,19
81777_K8ELP3,19
81778_B8CE01,19
81779_D8TNQ3,19
81780_A0A1S2XST0,19
81781_I1JN60,19
81782_B9IHR5,19
81783_B9H8U4,19
81784_A5GW08,19
81785_Q2JRE7,19
81786_B3ENA0,19
81787_D9SRD6,19
81788_L0EHU4,19
81789_D5BMA2,19
81790_A5FHX7,19
81791_A4WWA4,19
81792_A0M5G5,19
81793_D5EKD8,19
81794_K9VW42,19
81795_A7NKH3,19
81796_Q3B5J1,19
81797_K9W227,19
81798_A3PF02,19
81799_D3EH90,19
81800_F2JNM7,19
81801_E0RUI4,19
81802_K9U2Q6,19
81803_K9U1F2,19
81804_F6DV40,19
81805_A4T9P9,19
81806_D1CEN9,19
81807_A4T400,19
81808_Q7NKH0,19
81809_V5V356,19
81810_G2Z258,19
81811_Q2IP58,19
81812_Q7V505,19
81813_Q8KFC6,19
81814_Q3AU61,19
81815_I0BTZ8,19
81816_D9R4U7,19
81817_B0C8N4,19
81818_C4ZD50,19
81819_C5A9L3,19
81820_B0CB44,19
81821_A9BCK4,19
81822_E4RPF8,19
81823_K9VDW0,19
81824_F0RDU6,19
81825_Q0ID53,19
81826_K9UYB3,19
81827_Q7VA01,19
81828_K9VIA6,19
81829_Q3AMT0,19
81830_B0TIB7,19
81831_A6M134,19
81832_B2J5A4,19
81833_E6XE37,19
81834_A4J8A6,19
81835_Q0BIZ2,19
81836_B1XK16,19
81837_K9XUP1,19
81838_G2LET4,19
81839_F4AX78,19
81840_G7VYX9,19
81841_K9XUU7,19
81842_B7K2Y4,19
81843_D7E0Z2,19
81844_A4CJJ2,19
81845_B4UEF4,19
81846_K9XI63,19
81847_B8FYC2,19
81848_Q31PU9,19
81849_Q8YP56,19
81850_K9TLN3,19
81851_A1BE56,19
81852_D1BPK6,19
81853_K9TNI4,19
81854_D5MM42,19
81855_D3G0Q1,19
81856_B1ZWQ5,19
81857_B8JDX6,19
81858_F6GDE0,19
81859_K9PKQ3,19
81860_C5CQH7,19
81861_G4KUB5,19
81862_B4S617,19
81863_F0SXB5,19
81864_C6D0L0,19
81865_A2BYN8,19
81866_I4A5M7,19
81867_A5GIP6,19
81868_K9UHX9,19
81869_K9UMQ5,19
81870_C8VX69,19
81871_J7IM94,19
81872_Q119A1,19
81873_K9SAT4,19
81874_H6LKE2,19
81875_B3E909,19
81876_Q46IW0,19
81877_Q2JM19,19
81878_G8LYQ6,19
81879_A1T8X9,19
81880_B4E612,19
81881_A1TH13,19
81882_Q24P68,19
81883_K9TC88,19
81884_K9T917,19
81885_K9YJK5,19
81886_F2LHX5,19
81887_K9YJ56,19
81888_E6U7R9,19
81889_B3QPN7,19
81890_G7WEX0,19
81891_A9AZQ4,19
81892_K9SRK4,19
81893_E8WSB3,19
81894_C6E4B1,19
81895_I4D1X8,19
81896_E0U8T5,19
81897_Q3AW59,19
81898_E0U7Y0,19
81899_F8FPQ9,19
81900_E6UY21,19
81901_A4SDM1,19
81902_B1JU76,19
81903_B2TN17,19
81904_Q8DJ60,19
81905_B4SEI1,19
81906_K9X609,19
81907_K9PWB9,19
81908_F6B7P0,19
81909_E4U8E5,19
81910_C4Z1P3,19
81911_U5QFC5,19
81912_A4ATX2,19
81913_A1VK24,19
81914_A5UXJ6,19
81915_K4LGF7,19
81916_A8G712,19
81917_G2PJQ1,19
81918_B7KHU0,19
81919_K9WC17,19
81920_B7K8F0,19
81921_K9WNQ2,19
81922_A9WIY7,19
81923_M1E5W7,19
81924_L0F5J0,19
81925_K9P8E9,19
81926_E8R535,19
81927_I0I612,19
81928_A7H8L9,19
81929_B8HTZ7,19
81930_Q21UA9,19
81931_B1YRT3,19
81932_K9ZFE6,19
81933_B3QVL7,19
81934_B3QW67,19
81935_K9QDM9,19
81936_B1WTI6,19
81937_G2SXC7,19
81938_Q3MDL8,19
81939_Q7UZY3,19
81940_B0JJU1,19
81941_B0JQB9,19
81942_K9YZZ6,19
81943_Q5WGD5,19
81944_B3EFK7,19
81945_Q39KB5,19
81946_K9R955,19
81947_G0VLE7,19
81948_K9QYX3,19
81949_D3ENQ6,19
81950_E6SHQ5,19
81951_D0MI42,19
81952_A2CC81,19
81953_E0RL96,19
81954_Q1J374,19
81955_A9BIZ5,19
81956_D4ZUY5,19
81957_A2BT88,19
81958_K9YBL6,19
81959_K9Y9D5,19
81960_Q7U4D7,19
81961_A0A0H2XRW8,19
81962_D7CXY9,19
81963_A1WKI4,19
81964_K9SLT1,19
81965_B5EIG8,19
81966_K9Z0A6,19
81967_Q9KC46,19
81968_A5D4B4,19
81969_F2NK52,19
81970_K7VS02,19
81971_B8GCP6,19
81972_430745593,19
81973_479209690,19
81974_340616910,19
81975_479148200,19
81976_472321667,19
81977_479139783,19
81978_91786693,19
81979_550991194,19
81980_538393427,19
81981_658655.HMPREF0988_02697,19
81982_3711.Bra000220.1-P,19
81983_118168.MC7420_7700,19
81984_3218.PP1S403_9V6.1,19
81985_944559.HMPREF9413_1748,19
81986_91464.S7335_3458,19
81987_45351.NEMVEDRAFT_v1g210038-PA,19
81988_445975.COLSTE_01216,19
81989_476272.RUMHYD_03087,19
81990_533240.CRC_00253,19
81991_377431.CferDRAFT_1167,19
81992_313606.M23134_00159,19
81993_4577.GRMZM2G036609_P01,19
81994_626939.HMPREF9443_00964,19
81995_470146.COPCOM_02476,19
81996_756067.MicvaDRAFT_4468,19
81997_879309.HMPREF9199_1762,19
81998_869209.Tresu_0339,19
81999_657318.EUR_18430,19
82000_411462.DORLON_02700,19
82001_313594.PI23P_06385,19
82002_428125.CLOLEP_00910,19
82003_411469.EUBHAL_00275,19
82004_4538.ORGLA07G0193900.1,19
82005_887062.HGR_06441,19
82006_4513.MLOC_70866.1,19
82007_457412.RSAG_01355,19
82008_411470.RUMGNA_00952,19
82009_657313.RTO_15840,19
82010_908340.HMPREF9406_1496,19
82011_657322.FPR_21360,19
82012_232348.SCB01_010100013115,19
82013_533247.CRD_00957,19
82014_518637.EUBIFOR_01362,19
82015_69042.WH5701_01005,19
82016_371731.Rsw2DRAFT_3264,19
82017_483218.BACPEC_01989,19
82018_445974.CLORAM_01478,19
82019_59689.scaffold_601461.1,19
82020_1052684.PPM_1088,19
82021_39946.BGIOSGA023784-PA,19
82022_457396.CSBG_01497,19
82023_1042156.CXIVA_03760,19
82024_497964.CfE428DRAFT_5140,19
82025_632245.CLP_2985,19
82026_556261.HMPREF0240_01854,19
82027_633697.EubceDRAFT_0890,19
82028_748224.HMPREF9436_01332,19
82029_3847.GLYMA03G28410.1,19
82030_398720.MED217_10187,19
82031_158189.SpiBuddy_0112,19
82032_715225.PVOR_28944,19
82033_511680.BUTYVIB_01995,19
82034_641112.RflaF_010100016455,19
82035_2850.Phatr24739,19
82036_476272.RUMHYD_03086,19
82037_221360.RS9917_03403,19
82038_717960.EC1_12740,19
82039_411467.BACCAP_00900,19
82040_626939.HMPREF9443_00965,19
82041_4555.Si028677m,19
82042_428126.CLOSPI_00347,19
82043_3218.PP1S42_255V6.1,19
82044_4558.Sb02g041740.1,19
82045_91464.S7335_4112,19
82046_313624.N9414_10073,19
82047_313628.LNTAR_18755,19
82048_411459.RUMOBE_03830,19
82049_411489.CLOL250_00557,19
82050_4641.GSMUA_Achr2P06800_001,19
82051_411490.ANACAC_01836,19
82052_166314.SH8109_0194,19
82053_411483.FAEPRAA2165_02188,19
82054_622312.ROSEINA2194_00101,19
82055_245018.CL2_31000,19
82056_626939.HMPREF9443_00966,19
82057_391587.KAOT1_15928,19
82058_866776.HMPREF9321_1580,19
82059_658659.HMPREF0983_00955,19
82060_756067.MicvaDRAFT_3745,19
82061_320771.Cflav_PD4337,19
82062_391603.FBALC1_02767,19
82063_3711.Bra016948.1-P,19
82064_471875.RUMLAC_02485,19
82065_221359.RS9916_39671,19
82066_489825.LYNGBM3L_12440,19
82067_313590.MED134_13936,19
82068_70448.Q00VY8,19
82069_487797.Flav3CDRAFT_0884,19
82070_445972.ANACOL_00240,19
82071_395019.Bmul_0305,19
82072_3702.AT5G04140.2,19
82073_471821.TGRD_159,19
82074_314608.KT99_06362,19
82075_320771.Cflav_PD4342,19
82076_887929.HMP0721_0123,19
82077_411902.CLOBOL_06049,19
82078_657323.CK1_18190,19
82079_3847.GLYMA19G31120.1,19
82080_699218.HMPREF0889_0627,19
82081_867903.ThesuDRAFT_0808,19
82082_487796.Flav2ADRAFT_1206,19
82083_657314.CK5_31530,19
82084_411471.SUBVAR_05208,19
82085_391612.CY0110_01699,19
82086_546273.VEIDISOL_00264,19
82087_765420.OSCT_0551,19
82088_478749.BRYFOR_06855,19
82089_180281.CPCC7001_1432,19
82090_411461.DORFOR_03119,19
82091_509191.AcelC_020100008130,19
82092_3711.Bra009483.1-P,19
82093_696369.DesniDRAFT_0898,19
82094_118168.MC7420_3793,19
82095_391625.PPSIR1_00030,19
82096_411468.CLOSCI_02960,19
82097_411463.EUBVEN_02274,19
82098_411474.COPEUT_01965,19
82099_513049.AmaxDRAFT_3478,19
82100_658086.HMPREF0994_04329,19
82101_411460.RUMTOR_00155,19
82102_59689.fgenesh1_pg.C_scaffold_6003197,19
82103_4533.OB07G30320.1,19
82104_944564.HMPREF9200_1421,19
82105_553973.CLOHYLEM_06334,19
82106_621372.POTG_03543,19
82107_350701.BDAG_02733,19
82108_411483.FAEPRAA2165_02186,19
82109_313625.BL107_08289,19
82110_944559.HMPREF9413_0609,19
82111_986075.CathTA2_0483,19
82112_313612.L8106_09916,19
82113_866776.HMPREF9321_0950,19
82114_59689.scaffold_800582.1,19
82115_717606.PaecuDRAFT_1544,19
82116_457421.CBFG_03968,19
82117_445971.ANASTE_01838,19
82118_213810.RUM_02440,19
82119_657324.CIY_15150,19
82120_657321.RBR_01300,19
82121_411903.COLAER_01397,19
82122_232363.SCB02_010100004091,19
82123_536233.CLO_2777,19
82124_657324.CIY_15160,19
82125_bch:Bcen2424_0402,19
82126_cyh:Cyan8802_3782,19
82127_pop:POPTR_819004,19
82128_991f8ffa877a85fffa3f8d0a39323d75,19
82129_364cdba3b9566bc0413c99795986ea63,19
82130_888dbb656e4b7d7034e977f92289c656,19
82131_9ac5c1ed99c4a32785aa777d10c72970,19
82132_4d7094253bc95d90a63899172583006b,19
82133_f605f942e556ade5ef07be4086bd447e,19
82134_da60517a3b6d35df901de8a675752690,19
82135_91aa71a4a42d5df56e5f6468383c7a84,19
82136_f851bfc196cd333430ac572921901c57,19
82137_9c038a84baac044cf320afd4e9a74036,19
82138_b8a3fb06fd8451326ea0b6283f5cea41,19
82139_ad7a6c1119557ce427c5e4ac62fd2ed1,19
82140_dd1db1f5e05d76483403390ea392af52,19
82141_2c0d19b5a7788e24aeb2cf09e1e1915e,19
82142_277347a5a34dde86242e4ef6124ce85d,19
82143_824149e4f92102e8c74313fc10a8c5a7,19
82144_5285f2c34699a4ab94a80b12376f982f,19
82145_a9ab98b4ec1ff6116e00b8ec395d1b41,19
82146_96ab38ee673f9c18c5a072591fc7ce0e,19
82147_c3cd9402e38f9d4fc7250bedf39d6372,19
82148_13b39f99e45596ee03813912a6fd3efa,19
82149_926cebaed2c77c00aa1fcc18c834eb60,19
82150_1fe012fcde658ebdc036fee1de50e5bc,19
82151_6b8f076b5276a6300549a7add7080e28,19
82152_bde5f14f535fcb497786a0fd13ca8183,19
82153_0a7e25e56e28f4386bcd6d4a9de7798d,19
82154_769d704196d0c3d877b785ee52274d0f,19
82155_75d96b83222438aeb1ca91c3d9f6f08a,19
82156_16125431184aad1817b9ae7236ee4a80,19
82157_905c196e70f899666745448e6494ed7a,19
82158_694e03e6a1459f62ca658f8ea5b282de,19
82159_514be2de001306f04b1d8ff9eaacbe4f,19
82160_73b415aa43c0c685f9cc12e4590d2c5c,19
82161_ce22ea08758d939e4e991b36adf09156,19
82162_1ca64596807324026e1e639e0f119ab3,19
82163_245a6e5a8ae39f4f53f7cde160786efb,19
82164_bfb1584828d5a8b50db4c1f332d7b83d,19
82165_2d16d3b2a89944bea4cc05c75bfb7ee4,19
82166_13ae69041066b423e383b56b3a743f48,19
82167_2d9e384196e250d6cc9371ce5b159199,19
82168_6ad372f328c3106c727264c0f2343a6e,19
82169_f2f44700f8b15f91471b6adb99fc13b9,19
82170_5e594231f434f0132f752d593a332b01,19
82171_319db926a1ee9e1d34dd918d21e7cd01,19
82172_c5694c73c8ce4ca88756a0b672f3626c,19
82173_267157de069c800a5e6e543a4b2961ae,19
82174_0b99ae95321ae8bd196377cc9a75cf25,19
82175_2cdc4ba0b2eee17f8437246df1a960af,19
82176_4cebaf2e8d0e35e89771cd568633f366,19
82177_c29221fe1a6227e725d87615283dffe9,19
82178_0366a3d68a1f529fb775cb0bd5f2daec,19
82179_41b7c526483ea4de93ee0264dda9f216,19
82180_dd0bdfba2aa472be4a25796ed970a7e6,19
82181_1b729a70521bf4c70c9ccb143572d45e,19
82182_e3934cfdbebb01daddf404e983ef025f,19
82183_79c28372666fa9bee300e6cf99068379,19
82184_e46951384469df7002ee8250c74de247,19
82185_591c71c5f860c150a4add4382a71c34d,19
82186_8a7519548f86a7ba5d72b380b1147aa1,19
82187_1f3501ddb3dce87a36cf9c98c87a6f8e,19
82188_a9382903222c74e56bd54e660730ede7,19
82189_6898eb95a381af6d3db5c7f324bfad95,19
82190_f13666aa6bcb6ddb359533e215f63e64,19
82191_196f668ccef6c1e43fc427d8441fd37f,19
82192_24904498393cc3b72e702cf266e7ca87,19
82193_3ae7a43a843a783b26eb858104ad3de7,19
82194_a10e8ee82a91d7bd62c3b56bb0b1bea7,19
82195_d18c3c34ae34336aa83054e98db38359,19
82196_21db537b0629bf8827843dc75d58c907,19
82197_c7481ee4d2a8165f7bdcfec0c75fb0a8,19
82198_2906be5fdcefa533dffb49e088a270a4,19
82199_a6a2ca8937dcbcdaa78a08b9617fae01,19
82200_888e280442a729de47f43a4f91404d1e,19
82201_Q50925,20
82202_A0A1V5YI41,20
82203_A0A1V5PBG1,20
82204_A0A1V6GMV8,20
82205_A0A1V5WY36,20
82206_A0A1V6JLZ3,20
82207_A0A1V6DK56,20
82208_F9ZIJ1,20
82209_A0A0F7KIN0,20
82210_Q0ADN0,20
82211_Q2YA36,20
82212_A0A128F8G6,20
82213_F8GL04,20
82214_M5DDF6,20
82215_A0A1G5SG74,20
82216_A0A0S4L4S2,20
82217_A0A0S4LM59,20
82218_Q0AFG9,20
82219_V5C9Z3,20
82220_A0A1U9NI87,20
82221_Q60AB1,20
82222_D8KBV1,20
82223_G4T1T4,20
82224_A0A1R4HED3,20
82225_A0A1R4H325,20
82226_Q5LL28,20
82227_Q3JCP2,20
82228_A0A1Y5TY12,20
82229_D5BZ44,20
82230_A0A142YCH3,20
82231_A0A1U7CY59,20
82232_A0A1J5N302,20
82233_A0A0S4L3Q0,20
82234_J7QSX9,20
82235_A0A1E2ZFI7,20
82236_A0A1E2ZF11,20
82237_B3E111,20
82238_A0A0S4KTM8,20
82239_A0A0J1IFZ6,20
82240_A0A0J1IPC8,20
82241_S0FSR7,20
82242_156889.Mmc1_3025,20
82243_338969.Rfer_0059,20
82244_639282.DEFDS_1818,20
82245_156889.Mmc1_0550,20
82246_1002804.HBZC1_10550,20
82247_425104.Ssed_4366,20
82248_259564.Mbur_0467,20
82249_983328.CFV354_0874,20
82250_360104.CCC13826_1552,20
82251_553220.CAMGR0001_2242,20
82252_281689.Dace_2857,20
82253_360105.CCV52592_0434,20
82254_177437.HRM2_00870,20
82255_572480.Arnit_1867,20
82256_207559.Dde_0300,20
82257_644282.Deba_1630,20
82258_641491.DND132_1554,20
82259_675812.VHA_001215,20
82260_439235.Dalk_2563,20
82261_768706.Desor_3789,20
82262_589924.Ferp_0649,20
82263_458817.Shal_1091,20
82264_667014.Thein_2217,20
82265_622637.Met49242DRAFT_3480,20
82266_485915.Dret_2383,20
82267_290397.Adeh_1764,20
82268_207954.MED92_13076,20
82269_648996.Theam_0418,20
82270_281689.Dace_0587,20
82271_281689.Dace_2096,20
82272_392500.Swoo_4755,20
82273_439235.Dalk_3570,20
82274_96561.Dole_1634,20
82275_936155.HFELIS_07960,20
82276_717231.Flexsi_0284,20
82277_710393.HSUHS1_1204,20
82278_391592.CMTB2_07066,20
82279_522772.Dacet_1014,20
82280_Q97FI7,21
82281_Q97DP4,21
82282_A5FZG9,21
82283_B5ERR7,21
82284_P96095,21
82285_A3N2J4,21
82286_B3GYM9,21
82287_A6VL83,21
82288_A4SQN8,21
82289_Q3M890,21
82290_Q5LDB2,21
82291_Q64UD5,21
82292_Q8A9X8,21
82293_B1YXE9,21
82294_Q397X6,21
82295_A4JPG9,21
82296_Q8R6M9,21
82297_B3QXZ3,21
82298_Q8KBT4,21
82299_A7FX38,21
82300_C3L261,21
82301_C1FUX4,21
82302_B1IKK5,21
82303_A7GH10,21
82304_B1KYK8,21
82305_A0Q355,21
82306_Q8XHA1,21
82307_Q898N5,21
82308_A3DBE8,21
82309_B1WRV9,21
82310_B7KLG3,21
82311_B7JYM8,21
82312_Q01770,21
82313_B8FWP2,21
82314_Q24S27,21
82315_C4XL87,21
82316_A8ZYF3,21
82317_P31101,21
82318_A7ZJU2,21
82319_A1A9B1,21
82320_Q0TJH6,21
82321_B6I8U4,21
82322_B1LN27,21
82323_C5BEA9,21
82324_A4W8P1,21
82325_B7LN38,21
82326_Q8RFL1,21
82327_Q39RS2,21
82328_Q74FD5,21
82329_B8CZ59,21
82330_C5CIJ2,21
82331_Q1MPA7,21
82332_Q65VW2,21
82333_Q0W3X3,21
82334_Q8PS69,21
82335_B0JIR2,21
82336_Q2RM63,21
82337_B2A0K0,21
82338_A6LCQ4,21
82339_Q6D3T2,21
82340_C6DF39,21
82341_A9BHK9,21
82342_Q8G969,21
82343_Q6LG35,21
82344_B2RJM1,21
82345_Q7MVY0,21
82346_B4F1C2,21
82347_Q6WRT6,21
82348_Q2RQN9,21
82349_Q57R63,21
82350_B5FQ13,21
82351_B5QYM1,21
82352_Q5PGK4,21
82353_B4TRQ3,21
82354_Q8Z829,21
82355_A1S3Z6,21
82356_B8EBN7,21
82357_A3D1X1,21
82358_A6WKS2,21
82359_A9L5Q1,21
82360_Q07X28,21
82361_A3QBU2,21
82362_Q8EH67,21
82363_A8H1E5,21
82364_A4Y4L9,21
82365_A0KZL7,21
