SeqID,Cate
93490_A0A1J5JVE2,narB
93491_U7QCP2,narB
93492_A0A240AXL1,narB
93493_W7WR31,narB
93494_L0LSN8,narB
93495_A0A1J5P4I5,narB
93496_A0A1J5JN80,narB
93497_A0A1D7XD64,narB
93498_A0A1J1L0U1,narB
93499_A0A1Z4RRY7,narB
93500_I4GXY7,narB
93501_A0A174TEK6,narB
93502_A0A0H5NJ30,narB
93503_A0A1Y2NM80,narB
93504_Q2K9B1,narB
93505_V5DQV2,narB
93506_A0A0H5NZS8,narB
93507_A0A1Y2NH04,narB
93508_A0A0H5P3G2,narB
93509_A0A0D8HVD4,narB
93510_A0A155KIB2,narB
93511_A0A145PD33,narB
93512_A0A0M2H9V4,narB
93513_A0A178WPA0,narB
93514_M1MFV0,narB
93515_A0A011QYV3,narB
93516_I0L6U9,narB
93517_A0A1Y2P013,narB
93518_A0A0H3JZV4,narB
93519_W8INE7,narB
93520_W8I8E2,narB
93521_B1HG27,narB
93522_A0A0J6Z2R5,narB
93523_A0A143QSR9,narB
93524_A0A0J6W099,narB
93525_B0SN75,narB
93526_W0H1A2,narB
93527_A0A080M7N6,narB
93528_A0A1Y6GFK8,narB
93529_A0A163XUD1,narB
93530_A8E987,narB
93531_A0A1D8IF68,narB
93532_K6ZF18,narB
93533_L7E290,narB
93534_A0A1R4HGB9,narB
93535_A0A1R4H7Y3,narB
93536_I4IV20,narB
93537_O66590,narB
93538_A0A0U7YRG4,narB
93539_A0A239YM33,narB
93540_I4H751,narB
93541_A0A0X8X978,narB
93542_A0A1S8LPB4,narB
93543_A0A100JLJ9,narB
93544_A0A0J6YAC0,narB
93545_I4GE40,narB
93546_A0A174AM02,narB
93547_Q1IDH0,narB
93548_A0A0H2LVN3,narB
93549_A0A1J1K2P2,narB
93550_K6YEG4,narB
93551_A0A0P8DFC4,narB
93552_I4FBG9,narB
93553_A0A1N5ZZZ7,narB
93554_W9UUR2,narB
93555_W9V4D9,narB
93556_A0A099SRK0,narB
93557_W7WA85,narB
93558_A0A0J8D7W8,narB
93559_A0A084Y257,narB
93560_A3N5I8,narB
93561_H1WGJ6,narB
93562_B3PXQ5,narB
93563_H1W7N3,narB
93564_A3NK76,narB
93565_A0A0T8PUT0,narB
93566_A0A0T8KQL1,narB
93567_A0A1J1KEH1,narB
93568_A0A142WVR2,narB
93569_I4G886,narB
93570_A0A143QAL3,narB
93571_A0A0E1W910,narB
93572_A0A174IXJ5,narB
93573_A0A0E1VV47,narB
93574_A0A165MIK7,narB
93575_A0A1D8GAE6,narB
93576_A0A011MYR4,narB
93577_A0A166SDG3,narB
93578_A0A1J0ADT9,narB
93579_A0A1U0WUY0,narB
93580_A0A0E1U3Y1,narB
93581_A0A0E1U6F9,narB
93582_A0A221V1H0,narB
93583_L8NS55,narB
93584_A0A0M0EDG2,narB
93585_A0A068N134,narB
93586_A0A142YH98,narB
93587_A0A142YDY4,narB
93588_A0A0H0DGP9,narB
93589_A0A1J1LGN9,narB
93590_A0A1P8WQ00,narB
93591_A0A1D8AZ75,narB
93592_A0A221A1G8,narB
93593_U5MS44,narB
93594_A0A0B8XPV1,narB
93595_A0A0S4HPU4,narB
93596_A0A072C693,narB
93597_A0A0E1UBZ7,narB
93598_A3NR83,narB
93599_A0A0M2H547,narB
93600_A3P5T7,narB
93601_A0A0E1UG06,narB
93602_A0A240C473,narB
93603_Q7UYU5,narB
93604_Q0REZ5,narB
93605_A0A0M7CWG1,narB
93606_A0A0M7EF18,narB
93607_A0A0M9IBK8,narB
93608_A0A1S8L271,narB
93609_A0A0M7G1X7,narB
93610_A0A1S8KZA8,narB
93611_A0A0M7D8K6,narB
93612_A0A0N1JRX3,narB
93613_A0A1Z4INK1,narB
93614_A0A1C3GVP8,narB
93615_G2FAW8,narB
93616_A0A143XXV6,narB
93617_A0A231H3J8,narB
93618_A0A231H4Q6,narB
93619_A0A164CHM7,narB
93620_K6ZYP0,narB
93621_H6RCA5,narB
93622_A0A221W3F6,narB
93623_A0A1B5D0V9,narB
93624_Q8DJ73,narB
93625_G0HGV1,narB
93626_A0A0U5LCR3,narB
93627_B6BNX5,narB
93628_U5QS39,narB
93629_I4IAL2,narB
93630_A0A151AUF5,narB
93631_A0A155S432,narB
93632_A0A157YX35,narB
93633_A0A1Q2Z9G6,narB
93634_A0A144CAT1,narB
93635_K7A532,narB
93636_A0A155YLJ3,narB
93637_A0A145CM87,narB
93638_A0A155WM16,narB
93639_A0A157JXW4,narB
93640_A0A100J0H7,narB
93641_A0A156CVA7,narB
93642_A0A154YGK4,narB
93643_A0A1Y0N6M4,narB
93644_F7XJZ2,narB
93645_A0A1Q2TU25,narB
93646_A0A0X8WY86,narB
93647_A0A181XAK6,narB
93648_A0A168N8Q7,narB
93649_A0A169SQD6,narB
93650_A0A170K3B9,narB
93651_A0A169PVN6,narB
93652_B9JJ17,narB
93653_B1WUW3,narB
93654_B0JGF2,narB
93655_K6XP28,narB
93656_A0A011QBT0,narB
93657_A0A0M3GSY0,narB
93658_W0P853,narB
93659_A0A0E1SD55,narB
93660_A0A0D6I1I7,narB
93661_A0A0D6IJZ7,narB
93662_I4HXH2,narB
93663_A0A1S8MYA3,narB
93664_A0A182AQP5,narB
93665_A0A0H5PVA4,narB
93666_A0A1T4ZEV8,narB
93667_A0A1V4SS54,narB
93668_A0A1A6AVD7,narB
93669_A0A173RP98,narB
93670_A0A1V4SVA7,narB
93671_A0A174BB78,narB
93672_D5A461,narB
93673_A0A1V2ETV3,narB
93674_A0A0D6IJX7,narB
93675_Q7U3G8,narB
93676_K7X0I7,narB
93677_A0A1U9Z6Z0,narB
93678_B7SPS7,narB
93679_B7SPU4,narB
93680_B7SZK3,narB
93681_B7SZL7,narB
93682_B7SQ78,narB
93683_A0A1J5S178,narB
93684_A0A1J5RE59,narB
93685_A0A1J5PT20,narB
93686_B7SQ23,narB
93687_B7SZQ7,narB
93688_B7SQ73,narB
93689_B7SZQ8,narB
93690_B7SZS6,narB
93691_B7SQ38,narB
93692_B7SZI6,narB
93693_B7SZS0,narB
93694_B7SQ10,narB
93695_B7SPY3,narB
93696_B7SZR8,narB
93697_B7SZP0,narB
93698_B7SPX0,narB
93699_B7SZK0,narB
93700_B7SZU0,narB
93701_B7SQ36,narB
93702_B7SPU0,narB
93703_B7SPW2,narB
93704_B7SZM2,narB
93705_B7SPW8,narB
93706_B7SQ58,narB
93707_B7SZL1,narB
93708_B7SZP6,narB
93709_B7SPW0,narB
93710_B7SQ77,narB
93711_B7SZN2,narB
93712_B7SPY2,narB
93713_B7SZJ5,narB
93714_B7SQ05,narB
93715_B7SZN8,narB
93716_B7SZK7,narB
93717_B7SZU8,narB
93718_B7SZK6,narB
93719_B7SZM4,narB
93720_B7SQ01,narB
93721_B7SQ42,narB
93722_B7SQ24,narB
93723_B7SPX8,narB
93724_B7SPX9,narB
93725_B7SPW9,narB
93726_B7SPU6,narB
93727_B7SPX7,narB
93728_B7SZT1,narB
93729_B7SQ67,narB
93730_B7SQ04,narB
93731_B7SZU5,narB
93732_B7SPS3,narB
93733_B7SPS5,narB
93734_B7SPV5,narB
93735_B7SZT6,narB
93736_B7SPZ9,narB
93737_B7SPY4,narB
93738_B7SPT8,narB
93739_B7SZM9,narB
93740_B7SZP1,narB
93741_B7SPU3,narB
93742_B7SQ48,narB
93743_B7SPW6,narB
93744_B7SQ08,narB
93745_B7SPV4,narB
93746_B7SZS1,narB
93747_B7SPY6,narB
93748_B7SZP7,narB
93749_B7SQ54,narB
93750_B7SQ76,narB
93751_B7SQ81,narB
93752_B7SZK9,narB
93753_B7SZN1,narB
93754_B7SZR3,narB
93755_B7SZU7,narB
93756_B7SQ25,narB
93757_B7SQ52,narB
93758_B7SQ60,narB
93759_B7SZT3,narB
93760_B7SPY8,narB
93761_B7SQ71,narB
93762_B7SZI7,narB
93763_B7SZJ8,narB
93764_B7SZT7,narB
93765_B7SZJ2,narB
93766_B7SQ30,narB
93767_B7SZU2,narB
93768_B7SQ66,narB
93769_B7SZM0,narB
93770_B7SZL2,narB
93771_B7SZM3,narB
93772_B7SZP9,narB
93773_B7SZR4,narB
93774_B7SPW5,narB
93775_B7SPU9,narB
93776_B7SZN4,narB
93777_B7SPX4,narB
93778_B7SPZ4,narB
93779_B7SQ46,narB
93780_B7SZR1,narB
93781_B7SZS3,narB
93782_B7SPX2,narB
93783_B7SPW4,narB
93784_B7SQ53,narB
93785_B7SZM6,narB
93786_B7SZT5,narB
93787_B7SQ02,narB
93788_B7SQ09,narB
93789_B7SQ45,narB
93790_B7SZH7,narB
93791_B7SPZ6,narB
93792_B7SZR5,narB
93793_B7SZT2,narB
93794_B7SPY1,narB
93795_B7SZU4,narB
93796_B7SZL8,narB
93797_B7SPT6,narB
93798_B7SPY5,narB
93799_B7SQ32,narB
93800_B7SZU6,narB
93801_B7SZR0,narB
93802_B7SQ11,narB
93803_B7SPZ3,narB
93804_B7SZS9,narB
93805_B7SQ22,narB
93806_B7SZR6,narB
93807_B7SQ49,narB
93808_B7SZI4,narB
93809_B7SZS8,narB
93810_B7SQ63,narB
93811_B7SZN5,narB
93812_B7SQ61,narB
93813_B7SZJ3,narB
93814_B7SQ07,narB
93815_B7SQ82,narB
93816_B7SQ50,narB
93817_B7SZH4,narB
93818_B7SQ57,narB
93819_B7SZK2,narB
93820_B7SZM8,narB
93821_B7SQ27,narB
93822_B7SZK8,narB
93823_B7SZR2,narB
93824_B7SZN7,narB
93825_B7SPT9,narB
93826_B7SZN3,narB
93827_B7SZI9,narB
93828_B7SQ39,narB
93829_B7SQ75,narB
93830_B7SZL5,narB
93831_B7SQ20,narB
93832_B7SQ29,narB
93833_B7SQ21,narB
93834_B7SPU5,narB
93835_B7SQ55,narB
93836_B7SQ65,narB
93837_B7SZL3,narB
93838_B7SZQ2,narB
93839_B7SPS2,narB
93840_B7SPS8,narB
93841_B7SZT8,narB
93842_B7SZM5,narB
93843_B7SPZ7,narB
93844_B7SQ00,narB
93845_B7SPU7,narB
93846_B7SPT1,narB
93847_B7SPT4,narB
93848_B7SQ31,narB
93849_B7SZI8,narB
93850_B7SPS6,narB
93851_B7SPX6,narB
93852_B7SZP3,narB
93853_B7SQ79,narB
93854_B7SQ74,narB
93855_B7SZP5,narB
93856_B7SPV6,narB
93857_B7SQ18,narB
93858_B7SQ28,narB
93859_B7SZP8,narB
93860_B7SZS2,narB
93861_B7SPV0,narB
93862_B7SPV7,narB
93863_B7SQ59,narB
93864_B7SQ80,narB
93865_B7SZU9,narB
93866_B7SPU2,narB
93867_B7SZM7,narB
93868_B7SQ03,narB
93869_B7SPW3,narB
93870_B7SZK4,narB
93871_B7SQ12,narB
93872_B7SQ16,narB
93873_B7SZU1,narB
93874_B7SZH3,narB
93875_B7SZQ3,narB
93876_B7SQ06,narB
93877_B7SQ33,narB
93878_B7SQ40,narB
93879_B7SQ64,narB
93880_B7SQ15,narB
93881_B7SPZ5,narB
93882_B7SZL4,narB
93883_B7SZI0,narB
93884_B7SQ43,narB
93885_B7SQ72,narB
93886_B7SZQ9,narB
93887_B7SZI2,narB
93888_B7SZV0,narB
93889_B7SQ51,narB
93890_B7SZK1,narB
93891_B7SZH6,narB
93892_B7SPY7,narB
93893_B7SPV9,narB
93894_B7SPY0,narB
93895_B7SQ47,narB
93896_B7SPY9,narB
93897_B7SQ44,narB
93898_B7SPT0,narB
93899_B7SPS9,narB
93900_B7SZJ6,narB
93901_B7SQ19,narB
93902_B7SQ70,narB
93903_B7SZN6,narB
93904_B7SPZ1,narB
93905_B7SPZ8,narB
93906_B7SZL0,narB
93907_B7SZJ7,narB
93908_B7SZI1,narB
93909_B7SZP4,narB
93910_B7SPT7,narB
93911_B7SPV1,narB
93912_B7SQ17,narB
93913_B7SQ34,narB
93914_B7SQ62,narB
93915_B7SPT2,narB
93916_B7SPZ2,narB
93917_B7SQ13,narB
93918_B7SZP2,narB
93919_B7SQ35,narB
93920_B7SPX3,narB
93921_B7SQ14,narB
93922_B7SZR9,narB
93923_B7SZJ1,narB
93924_B7SZH5,narB
93925_B7SPW1,narB
93926_B7SPZ0,narB
93927_B7SZQ4,narB
93928_B7SZI3,narB
93929_B7SZQ1,narB
93930_B7SZT0,narB
93931_B7SQ26,narB
93932_B7SQ41,narB
93933_B7SPU1,narB
93934_B7SZQ5,narB
93935_B7SZT9,narB
93936_B7SPV2,narB
93937_B7SPW7,narB
93938_B7SZN0,narB
93939_B7SPX1,narB
93940_B7SQ56,narB
93941_B7SZS4,narB
93942_433606873,narB
93943_16262454,narB
93944_186681962,narB
93945_428307172,narB
93946_434405547,narB
93947_470167033,narB
93948_91777581,narB
93949_428218575,narB
93950_374985998,narB
93951_298293458,narB
93952_90021998,narB
93953_440681113,narB
93954_288942155,narB
93955_340617615,narB
93956_71907448,narB
93957_430760293,narB
93958_428781338,narB
93959_427734145,narB
93960_434392725,narB
93961_387121842,narB
93962_288818421,narB
93963_332289895,narB
93964_311103540,narB
93965_328542898,narB
93966_313682509,narB
93967_160898930,narB
93968_15602274,narB
93969_529065283,narB
93970_404213910,narB
93971_264678265,narB
93972_387791153,narB
93973_91783603,narB
93974_256393678,narB
93975_407648883,narB
93976_428771569,narB
93977_146302360,narB
93978_119385554,narB
93979_427712210,narB
93980_113474851,narB
93981_379736354,narB
93982_428308493,narB
93983_119718390,narB
93984_338739744,narB
93985_257055922,narB
93986_307151189,narB
93987_332285602,narB
93988_226939733,narB
93989_326801141,narB
93990_428224209,narB
93991_271965575,narB
93992_481848578,narB
93993_386743478,narB
93994_357392931,narB
93995_427722734,narB
93996_260595935,narB
93997_428208545,narB
93998_481851467,narB
93999_428203970,narB
94000_296102258,narB
94001_331698005,narB
94002_158422784,narB
94003_455738292,narB
94004_296105414,narB
94005_560159775,narB
94006_296270094,narB
94007_560144314,narB
94008_153010185,narB
94009_481849154,narB
94010_428320432,narB
94011_384151841,narB
94012_225850442,narB
94013_154244614,narB
94014_258513117,narB
94015_434398062,narB
94016_319952899,narB
94017_455737660,narB
94018_317123926,narB
94019_157147324,narB
94020_375148518,narB
94021_317046312,narB
94022_556569699,narB
94023_379736358,narB
94024_284035070,narB
94025_158336125,narB
94026_289549088,narB
94027_427717395,narB
94028_417359285,narB
94029_344204051,narB
94030_560156868,narB
94031_407692642,narB
94032_256394157,narB
94033_134100099,narB
94034_164757.Mjls_3240,narB
94035_420336.Epulo_010100005329,narB
94036_504832.OCA5_c28100,narB
94037_221988.MS0892,narB
94038_481805.EcolC_4123,narB
94039_1041522.MCOL_08348,narB
94040_632245.CLP_1337,narB
94041_36630.CADNFIAP00005818,narB
94042_457429.SSDG_05212,narB
94043_1035188.HMPREF9952_1279,narB
94044_529507.PMI3110,narB
94045_702450.CUW_1966,narB
94046_234621.RER_19920,narB
94047_399742.Ent638_1750,narB
94048_59931.WH7805_09719,narB
94049_400682.PAC_15703583,narB
94050_351746.Pput_0522,narB
94051_1003200.AXXA_05313,narB
94052_221359.RS9916_37267,narB
94053_761193.Runsl_2582,narB
94054_457421.CBFG_05718,narB
94055_579405.Dd703_2519,narB
94056_279714.FuraDRAFT_0601,narB
94057_591167.Sfla_5526,narB
94058_882378.RBRH_00835,narB
94059_350701.BDAG_03415,narB
94060_269482.Bcep1808_5043,narB
94061_741091.Rahaq_0044,narB
94062_1028307.EAE_07420,narB
94063_247156.nfa28990,narB
94064_469613.HMPREF0864_03783,narB
94065_463191.SSEG_02767,narB
94066_269482.Bcep1808_4485,narB
94067_640513.Entas_4379,narB
94068_712898.Pvag_3327,narB
94069_316385.ECDH10B_4084,narB
94070_640511.BC1002_1535,narB
94071_339670.Bamb_3376,narB
94072_930171.Asphe3_00380,narB
94073_557723.HAPS_0284,narB
94074_667129.HMPREF0758_1413,narB
94075_999541.bgla_2g16770,narB
94076_1127134.NOCYR_4928,narB
94077_446466.Cfla_1770,narB
94078_533247.CRD_02587,narB
94079_1127134.NOCYR_3252,narB
94080_634503.NT01EI_3713,narB
94081_381666.H16_B1452,narB
94082_521000.PROVRETT_09969,narB
94083_457396.CSBG_01204,narB
94084_404589.Anae109_2007,narB
94085_666684.AfiDRAFT_0294,narB
94086_520999.PROVALCAL_03698,narB
94087_91464.S7335_5418,narB
94088_266940.Krad_1331,narB
94089_314292.VAS14_06938,narB
94090_632772.ROP_34600,narB
94091_500639.ENTCAN_09564,narB
94092_553480.PAU_00744,narB
94093_232363.SCB02_010100002107,narB
94094_99287.STM1570,narB
94095_399742.Ent638_2055,narB
94096_412597.PaTRP_010100000840,narB
94097_640132.Srot_2009,narB
94098_243365.CV_3839,narB
94099_290397.Adeh_3753,narB
94100_313612.L8106_10111,narB
94101_391008.Smal_3261,narB
94102_457427.SSOG_04271,narB
94103_1005048.CFU_0821,narB
94104_208964.PA4812,narB
94105_395019.BMULJ_03912,narB
94106_101510.RHA1_ro03640,narB
94107_634500.EbC_45340,narB
94108_471854.Dfer_2062,narB
94109_1006551.KOX_20025,narB
94110_500640.CIT292_07118,narB
94111_561231.Pecwa_3045,narB
94112_579405.Dd703_1335,narB
94113_76869.PputGB1_0531,narB
94114_566461.SSFG_00811,narB
94115_469613.HMPREF0864_02974,narB
94116_211586.SO_0101,narB
94117_641118.OINT_2000132,narB
94118_500639.ENTCAN_06453,narB
94119_240292.Ava_4544,narB
94120_336963.XP_002584148.1,narB
94121_198214.SF3970,narB
94122_313625.BL107_06899,narB
94123_246196.MSMEG_2837,narB
94124_455632.SGR_6233,narB
94125_5059.CADAFLAP00001732,narB
94126_322710.Avin_03810,narB
94127_1028307.EAE_19870,narB
94128_465541.SSAG_03876,narB
94129_520999.PROVALCAL_00928,narB
94130_710685.MycrhN_5196,narB
94131_362663.ECP_1474,narB
94132_272560.BPSS1667,narB
94133_1004836.SXCC_00472,narB
94134_504832.OCA5_c13060,narB
94135_290399.Arth_4046,narB
94136_216595.PFLU3426,narB
94137_298654.FraEuI1c_3186,narB
94138_718254.ENC_00440,narB
94139_888057.HMPREF9064_1061,narB
94140_513049.AmaxDRAFT_2900,narB
94141_398579.Spea_0437,narB
94142_395019.BMULJ_04356,narB
94143_463191.SSEG_11171,narB
94144_626418.bglu_2g10040,narB
94145_391612.CY0110_23416,narB
94146_162425.CADANIAP00007816,narB
94147_745277.Rahaq2_0050,narB
94148_521096.Tpau_1381,narB
94149_399795.CtesDRAFT_PD2653,narB
94150_436114.SYO3AOP1_0053,narB
94151_1027371.GOALK_038_00010,narB
94152_395965.Msil_3325,narB
94153_882378.RBRH_00834,narB
94154_644548.SCNU_07663,narB
94155_316279.Syncc9902_2272,narB
94156_680198.SCAB_23291,narB
94157_533240.CRC_00042,narB
94158_1028805.GGC_1269,narB
94159_265072.Mfla_0317,narB
94160_451757.AC7_2052,narB
94161_58051.PE36_00739,narB
94162_467200.SSRG_00109,narB
94163_504472.Slin_5401,narB
94164_749927.AMED_6558,narB
94165_1112204.GPOL_c12370,narB
94166_500637.PROVRUST_08167,narB
94167_262316.MAP0367,narB
94168_640511.BC1002_5346,narB
94169_360910.BAV3142,narB
94170_1051075.PDI_1305,narB
94171_573063.Metin_0559,narB
94172_395961.Cyan7425_4566,narB
94173_398527.Bphyt_1985,narB
94174_247156.nfa26610,narB
94175_390235.PputW619_0543,narB
94176_593907.Celgi_1025,narB
94177_591158.SSMG_03102,narB
94178_117187.FVEG_01627T0,narB
94179_441959.XP_002482041.1,narB
94180_471874.PROSTU_01846,narB
94181_553480.PAU_04392,narB
94182_272560.BPSS1241,narB
94183_679197.HMPREF9336_02387,narB
94184_1001585.MDS_4225,narB
94185_198628.Dda3937_02963,narB
94186_65393.PCC7424_3462,narB
94187_1006551.KOX_06950,narB
94188_667128.HMPREF0621_1490,narB
94189_5085.CADAFUBP00003327,narB
94190_1001530.PMSV_1702,narB
94191_714943.Mucpa_6386,narB
94192_645465.SSTG_04631,narB
94193_199310.c5624,narB
94194_100226.SCO7374,narB
94195_559298.XP_002625536.1,narB
94196_1097668.BYI23_B000300,narB
94197_446468.Ndas_4662,narB
94198_640513.Entas_2222,narB
94199_634176.NT05HA_1092,narB
94200_290339.ESA_03861,narB
94201_521000.PROVRETT_06206,narB
94202_500639.ENTCAN_06169,narB
94203_533247.CRD_02588,narB
94204_399741.Spro_0083,narB
94205_887324.HMPREF0027_0913,narB
94206_118168.MC7420_4377,narB
94207_243233.MCA1210,narB
94208_489825.LYNGBM3L_60950,narB
94209_458817.Shal_0492,narB
94210_390235.PputW619_1259,narB
94211_641149.HMPREF9016_00806,narB
94212_522373.Smlt3843a,narB
94213_110662.Syncc9605_2643,narB
94214_134676.ACPL_8197,narB
94215_298653.Franean1_1491,narB
94216_887898.HMPREF0551_1559,narB
94217_5507.FOXG_02795P0,narB
94218_379731.PST_0167,narB
94219_626418.bglu_2g08630,narB
94220_318829.MGG_12742T0,narB
94221_701347.Entcl_4367,narB
94222_1004836.SXCC_03527,narB
94223_469617.FUAG_00992,narB
94224_262316.MAP4101c,narB
94225_441960.XP_002147838.1,narB
94226_500485.XP_002562888.1,narB
94227_701347.Entcl_2350,narB
94228_350058.Mvan_3491,narB
94229_500637.PROVRUST_05466,narB
94230_591159.SSQG_05998,narB
94231_426117.M446_6438,narB
94232_426355.Mrad2831_1093,narB
94233_469595.CSAG_01573,narB
94234_205922.Pfl01_2697,narB
94235_399742.Ent638_4084,narB
94236_945681.APO_2408,narB
94237_718254.ENC_09820,narB
94238_590998.Celf_1258,narB
94239_557599.MkanA1_010100008823,narB
94240_232348.SCB01_010100004002,narB
94241_228399.Aple02000151,narB
94242_640512.BC1003_1695,narB
94243_1045856.EcWSU1_02354,narB
94244_682634.SOD_g00920,narB
94245_987059.RBXJA2T_07260,narB
94246_637911.AM305_10571,narB
94247_398527.Bphyt_6561,narB
94248_680198.SCAB_9541,narB
94249_393305.YE4135,narB
94250_718254.ENC_07790,narB
94251_498217.ETAE_3337,narB
94252_339671.Asuc_1265,narB
94253_756067.MicvaDRAFT_3151,narB
94254_629741.GCWU000324_00384,narB
94255_1003200.AXXA_12280,narB
94256_578455.XP_003653929.1,narB
94257_298654.FraEuI1c_4512,narB
94258_216591.BCAM1017,narB
94259_76869.PputGB1_1302,narB
94260_391038.Bphy_4517,narB
94261_1042876.PPS_0485,narB
94262_1001585.MDS_0823,narB
94263_485918.Cpin_2380,narB
94264_247156.nfa51300,narB
94265_760192.Halhy_4599,narB
94266_351746.Pput_4016,narB
94267_220341.STY3839,narB
94268_526226.Gbro_1395,narB
94269_379731.PST_2160,narB
94270_99287.STM4037,narB
94271_469595.CSAG_01356,narB
94272_5062.CADAORAP00001965,narB
94273_1045856.EcWSU1_04468,narB
94274_634452.APA01_14860,narB
94275_321955.BlinB_010200006873,narB
94276_637910.ROD_38641,narB
94277_443218.AS9A_3046,narB
94278_561230.PC1_1286,narB
94279_469595.CSAG_04531,narB
94280_999541.bgla_2g17900,narB
94281_350054.Mflv_3016,narB
94282_746360.PFWH6_3153,narB
94283_243160.BMAA1084,narB
94284_306901.XP_001227506.1,narB
94285_339670.Bamb_3934,narB
94286_313628.LNTAR_10561,narB
94287_457396.CSBG_01193,narB
94288_465541.SSAG_03874,narB
94289_591023.AM202_05050,narB
94290_467200.SSRG_05914,narB
94291_667129.HMPREF0758_3252,narB
94292_977880.RALTA_B1681,narB
94293_887062.HGR_05171,narB
94294_350701.BDAG_03416,narB
94295_384676.PSEEN0563,narB
94296_218491.ECA1408,narB
94297_94122.Shewana3_2089,narB
94298_644281.MFS40622_1411,narB
94299_497964.CfE428DRAFT_4916,narB
94300_1042876.PPS_1352,narB
94301_350701.BDAG_02953,narB
94302_742159.HMPREF0004_1042,narB
94303_591159.SSQG_05997,narB
94304_561230.PC1_0546,narB
94305_983920.Y88_3469,narB
94306_640513.Entas_1974,narB
94307_557599.MkanA1_010100016823,narB
94308_160488.PP_1703,narB
94309_561231.Pecwa_0773,narB
94310_1028803.GG9_0264,narB
94311_395963.Bind_1969,narB
94312_388413.ALPR1_01625,narB
94313_bml:BMA10229_0340,narB
94314_c0b00c0e72b210bff7a810a242edd230,narB
94315_68dd5797a376d39c3de7b0797eee6a6c,narB
94316_c51e4c30d52b72ec119f52c4a0c2fcfe,narB
94317_477f5bf4ac35ae10e894cff3e7251c99,narB
94318_d1c86054213413f725aad0706b91e924,narB
94319_d8d4576a75a2caa2c5fb4593ae5cd70d,narB
94320_ea9633fa5135e7e897d8f67d9ed13109,narB
94321_1310d393e94402dff484384d7198270c,narB
94322_2c98648996c598f2c5fb7170b85e7b30,narB
94323_31971723e1a68d197238999ed83a1aa5,narB
94324_7dbd6a994877b200961c684cda4c512a,narB
94325_9886dc004bcf29df2cf80d60115ec0af,narB
94326_146348264ffa8fdec104868ef9f9f2d7,narB
94327_ee59a398d4f83322ab902e6de4c5326a,narB
94328_815f92675d5a84b817418ac8fc227687,narB
94329_72c41585431379c36c7c6057c84a9f39,narB
94330_a16a9000379f74ba9c1ca6a4c6ed9692,narB
94331_35afc979c753871bfc2c0e373f598995,narB
94332_d65cb04a372113d05ef1b952082c01ad,narB
94333_ed3314f26f64402a979bc1d01211b000,narB
94334_8baa9ea7a8043fce3ca83f6da3b088bd,narB
94335_136463b96a6ce7178ace1504c5d3ea76,narB
94336_443999357d49996a8bb47678fa2ac477,narB
94337_a44a7d004182cc9b4fa734a37236429c,narB
94338_09d6924ff53d95491633ac43175ca0b9,narB
94339_e864930d8b515415b2e8636fef3bbf58,narB
94340_06339489ef8cd9b3ffb811568a061a0e,narB
94341_d75d2fb051d73372f0b0e35d2c3917b7,narB
94342_19512e92f9ef0d116df10543260391e3,narB
94343_b2765ae39454eb6397a9564d41174e58,narB
94344_b97f25990b6787dbc069b98b1472490b,narB
94345_064b8f981c18b947a1e279cee942794c,narB
94346_9c440279f5360e5b4ddf36d5560b40f0,narB
94347_3947e9283e99469305ae7af43985812e,narB
94348_fc5b7b3b3929b288d297828d89aae06e,narB
94349_63869a9adbd5dca867bbf8c6a0dac4e9,narB
94350_86e93e4067d13392be3590c2ea921506,narB
94351_9a1770c45d5bc0e799829978714d40b1,narB
94352_9d428f72f94a8d418ac027e5e3096c90,narB
94353_d722400056b8e0ce9b83a4dfcdc1a050,narB
94354_8ce803792fef74db9b016eeecc4c0ed0,narB
94355_06725d0f8d1bca24e00c819bdaa50bac,narB
94356_bdd58379311ceda5f81deda05adf51b0,narB
94357_ccb3edaef6007960e024444ad8c119aa,narB
94358_82e328b4c2ce5d3623e3e22cc3cc613e,narB
94359_6257a4bbbe565093417fcca32bce3b8d,narB
94360_177d1b51b4d8f100a285a3642a341e07,narB
94361_6de74f9306cc3d99b50c12bb91f03c30,narB
94362_2e1df79554f626a44b642aea74fd60b0,narB
94363_ccb2f49658666ac712da717933866048,narB
94364_997410eae8ef34f239eedaa153dbfbfe,narB
94365_f9d8f33499f9c086067fe7820b560d49,narB
94366_b5babe7268cb035dbe3e97d0dc1a8c8f,narB
94367_77755eb699b0fe3a4a2062e631b8b930,narB
94368_d44747096a988907e91247720bd8792f,narB
94369_7668ec99e764b51743849290f0e1448e,narB
94370_3bac926ff84f91581b308771c31e0e05,narB
94371_3c85f34bf936406979d28ed700be8d99,narB
94372_07fa65913cad1139e475e4e1260f9027,narB
94373_39dde0c9b7150388b47ba303885522d2,narB
94374_e33196378e6df189bd29d830affb776f,narB
94375_080c5f036d887a1510c82ced50d7f397,narB
94376_02034976260acbe6024b7ec9b5c43cab,narB
94377_6faa958effb4c890c751b9502dc83e74,narB
94378_3892c9d301da86e7e6c8edba47846cda,narB
94379_7e36c4392ccfadf592ff85c01942699b,narB
94380_0427235fee4cf648f9fa6602061702e6,narB
94381_43d13f604602b3b2a549026af68497f7,narB
94382_51c9c2aee5d94119679951891819d75d,narB
94383_7f067a8bc5a8af9f13cea2cc14e6071d,narB
